Date_Incident,Incident_Description,Latitude,Longitude,Season
05/21/2018 01:19:00 AM,Driving Under The Influence,35.041951,-85.302964,Spring
05/21/2018 05:06:00 AM,Driving Under The Influence,35.048343,-85.17401199999998,Spring
05/21/2018 11:59:00 PM,Driving Under The Influence,35.042280000000005,-85.15392200000002,Spring
05/22/2018 06:40:00 PM,Driving Under The Influence,35.002753999999996,-85.17135499999998,Spring
05/22/2018 07:38:00 PM,Driving Under The Influence,35.00743000000001,-85.160945,Spring
05/23/2018 02:00:00 AM,Driving Under The Influence,35.041171000000006,-85.317543,Spring
05/23/2018 02:04:00 AM,Driving Under The Influence,35.033505,-85.151013,Spring
05/23/2018 03:10:00 AM,Driving Under The Influence,35.070274,-85.303065,Spring
05/24/2018 04:22:00 AM,Driving Under The Influence,35.122942,-85.238825,Spring
05/24/2018 11:38:00 PM,Driving Under The Influence,35.084962000000004,-85.29271700000002,Spring
05/25/2018 12:20:00 AM,Driving Under The Influence,35.136954,-85.245689,Spring
05/25/2018 12:30:00 AM,Driving Under The Influence,35.053844000000005,-85.270135,Spring
05/25/2018 02:59:00 AM,Driving Under The Influence,35.064539,-85.31240100000002,Spring
05/25/2018 07:18:00 PM,Driving Under The Influence,35.065383000000004,-85.251531,Spring
05/25/2018 09:50:00 PM,Driving Under The Influence,35.171902,-85.233956,Spring
05/25/2018 10:46:00 PM,Driving Under The Influence,35.134003,-85.24070400000002,Spring
05/26/2018 01:06:00 AM,Driving Under The Influence,35.02231,-85.27811799999998,Spring
05/26/2018 03:10:00 AM,Driving Under The Influence,35.063267,-85.30934500000002,Spring
05/26/2018 03:16:00 AM,Driving Under The Influence,35.121308,-85.254141,Spring
05/26/2018 03:23:00 AM,Driving Under The Influence,35.073426000000005,-85.189961,Spring
05/26/2018 04:00:00 AM,Driving Under The Influence,35.115814,-85.25985299999998,Spring
05/26/2018 04:57:00 AM,Driving Under The Influence,35.071684999999995,-85.329171,Spring
05/26/2018 08:45:00 PM,Driving Under The Influence,35.123704000000004,-85.249127,Spring
05/27/2018 12:10:00 AM,Driving Under The Influence,35.025806,-85.364573,Spring
05/27/2018 12:11:00 AM,Driving Under The Influence,35.027145000000004,-85.191213,Spring
05/27/2018 01:00:00 AM,Driving Under The Influence,35.029624000000005,-85.186764,Spring
05/27/2018 03:26:00 AM,Driving Under The Influence,35.136191999999994,-85.24284200000002,Spring
05/27/2018 04:03:00 AM,Driving Under The Influence,35.035546000000004,-85.30872600000001,Spring
05/30/2018 09:16:00 PM,Driving Under The Influence,35.081010000000006,-85.205467,Spring
05/31/2018 02:53:00 AM,Driving Under The Influence,35.04516099999999,-85.160296,Spring
05/31/2018 03:15:00 AM,Driving Under The Influence,35.129622999999995,-85.245812,Spring
06/01/2018 12:55:00 AM,Driving Under The Influence,35.040813,-85.30820600000001,Summer
06/01/2018 09:15:00 PM,Driving Under The Influence,34.999981000000005,-85.13315300000002,Summer
06/02/2018 12:20:00 AM,Driving Under The Influence,35.023949,-85.18643300000002,Summer
06/02/2018 12:50:00 AM,Driving Under The Influence,35.042466999999995,-85.291884,Summer
06/02/2018 12:54:00 AM,Driving Under The Influence,35.011128,-85.220479,Summer
06/02/2018 01:44:00 AM,Driving Under The Influence,35.04268,-85.156625,Summer
06/02/2018 06:21:00 PM,Driving Under The Influence,35.089808999999995,-85.186727,Summer
06/02/2018 11:15:00 PM,Driving Under The Influence,35.037315,-85.303485,Summer
06/03/2018 12:51:00 AM,Driving Under The Influence,35.03941,-85.309003,Summer
06/03/2018 01:02:00 AM,Driving Under The Influence,35.007723999999996,-85.235231,Summer
06/03/2018 01:22:00 AM,Driving Under The Influence,35.038312,-85.32181899999999,Summer
06/03/2018 03:00:00 AM,Driving Under The Influence,35.042714000000004,-85.279891,Summer
06/05/2018 11:16:00 AM,Driving Under The Influence,35.068181,-85.14757900000002,Summer
06/06/2018 09:14:00 PM,Driving Under The Influence,35.004019,-85.29254499999999,Summer
06/07/2018 12:43:00 AM,Driving Under The Influence,35.05236,-85.178512,Summer
06/07/2018 04:31:00 PM,Driving Under The Influence,35.021759,-85.38129099999998,Summer
06/08/2018 12:38:00 AM,Driving Under The Influence,35.072222000000004,-85.289358,Summer
06/08/2018 02:00:00 PM,Driving Under The Influence,35.066441999999995,-85.15759200000001,Summer
06/08/2018 06:45:00 PM,Driving Under The Influence,35.169123,-85.25831099999998,Summer
06/09/2018 08:20:00 PM,Driving Under The Influence,35.053312,-85.26957,Summer
06/10/2018 12:05:00 AM,Driving Under The Influence,35.015172,-85.232384,Summer
06/10/2018 01:28:00 AM,Driving Under The Influence,35.022506,-85.19785300000002,Summer
06/10/2018 02:46:00 AM,Driving Under The Influence,35.030552,-85.18717699999998,Summer
06/10/2018 11:40:00 AM,Driving Under The Influence,35.022189999999995,-85.297313,Summer
06/11/2018 08:14:00 PM,Driving Under The Influence,35.026405,-85.24867900000001,Summer
06/12/2018 02:28:00 AM,Driving Under The Influence,35.048742999999995,-85.292519,Summer
06/13/2018 03:48:00 AM,Driving Under The Influence,35.046918,-85.286987,Summer
06/14/2018 04:09:00 AM,Driving Under The Influence,35.049637000000004,-85.18124300000002,Summer
06/14/2018 02:52:00 PM,Driving Under The Influence,35.062607,-85.311194,Summer
06/14/2018 08:05:00 PM,Driving Under The Influence,35.01086900000001,-85.20765200000002,Summer
06/15/2018 12:30:00 AM,Driving Under The Influence,35.061752,-85.30076100000002,Summer
06/15/2018 01:30:00 PM,Driving Under The Influence,35.041779999999996,-85.320796,Summer
06/15/2018 06:30:00 PM,Driving Under The Influence,35.043674,-85.156553,Summer
06/15/2018 11:36:00 PM,Driving Under The Influence,35.032406,-85.180015,Summer
06/16/2018 01:40:00 AM,Driving Under The Influence,35.049912,-85.308086,Summer
06/16/2018 02:59:00 AM,Driving Under The Influence,35.035065,-85.178691,Summer
06/16/2018 06:28:00 AM,Driving Under The Influence,35.016844,-85.17378599999999,Summer
06/16/2018 08:18:00 PM,Driving Under The Influence,35.051968,-85.267566,Summer
06/16/2018 09:42:00 PM,Driving Under The Influence,35.100352,-85.346037,Summer
06/16/2018 09:48:00 PM,Driving Under The Influence,35.055893000000005,-85.309678,Summer
06/17/2018 12:49:00 AM,Driving Under The Influence,35.060837,-85.193874,Summer
06/19/2018 02:41:00 AM,Driving Under The Influence,35.079248,-85.301213,Summer
06/21/2018 03:03:00 AM,Driving Under The Influence,35.068302,-85.317964,Summer
06/22/2018 03:14:00 AM,Driving Under The Influence,35.064059,-85.31107499999997,Summer
06/22/2018 02:29:00 PM,Driving Under The Influence,35.037331,-85.231133,Summer
06/22/2018 10:10:00 PM,Driving Under The Influence,35.082511,-85.26356,Summer
06/22/2018 11:14:00 PM,Driving Under The Influence,35.055151,-85.138368,Summer
06/23/2018 02:27:00 AM,Driving Under The Influence,35.07029,-85.31894399999999,Summer
06/25/2018 05:30:00 PM,Driving Under The Influence,35.073535,-85.23442700000003,Summer
06/25/2018 05:45:00 PM,Driving Under The Influence,35.050345,-85.32068500000003,Summer
06/27/2018 01:41:00 AM,Driving Under The Influence,35.041416999999996,-85.153363,Summer
06/27/2018 10:50:00 PM,Driving Under The Influence,35.072967999999996,-85.111526,Summer
06/28/2018 12:52:00 AM,Driving Under The Influence,35.013653000000005,-85.326484,Summer
06/28/2018 11:20:00 PM,Driving Under The Influence,35.056264,-85.312956,Summer
06/29/2018 05:00:00 PM,Driving Under The Influence,35.085429000000005,-85.24847000000003,Summer
06/30/2018 12:06:00 AM,Driving Under The Influence,35.120442,-85.124574,Summer
06/30/2018 01:05:00 AM,Driving Under The Influence,35.066846000000005,-85.30403299999999,Summer
06/30/2018 03:18:00 AM,Driving Under The Influence,35.055688,-85.135859,Summer
06/30/2018 03:31:00 AM,Driving Under The Influence,35.068836000000005,-85.304604,Summer
06/30/2018 04:50:00 PM,Driving Under The Influence,35.003059,-85.14912299999997,Summer
06/30/2018 11:55:00 PM,Driving Under The Influence,35.00090170000001,-85.210871,Summer
07/01/2018 01:53:00 AM,Driving Under The Influence,35.042496,-85.15661899999998,Summer
07/01/2018 02:14:00 AM,Driving Under The Influence,35.037375000000004,-85.308738,Summer
07/01/2018 03:07:00 AM,Driving Under The Influence,35.037164000000004,-85.29386099999999,Summer
07/02/2018 12:05:00 AM,Driving Under The Influence,35.108138999999994,-85.272014,Summer
07/03/2018 12:32:00 AM,Driving Under The Influence,35.010762,-85.193027,Summer
07/03/2018 02:46:00 AM,Driving Under The Influence,35.05667500000001,-85.312602,Summer
07/03/2018 03:35:00 AM,Driving Under The Influence,35.028906,-85.16230300000001,Summer
07/03/2018 02:30:00 PM,Driving Under The Influence,35.110743,-85.21282199999997,Summer
07/03/2018 10:27:00 PM,Driving Under The Influence,35.053740000000005,-85.160996,Summer
07/03/2018 11:53:00 PM,Driving Under The Influence,35.094714,-85.290425,Summer
07/04/2018 02:19:00 AM,Driving Under The Influence,35.072278000000004,-85.15723700000002,Summer
07/04/2018 02:24:00 AM,Driving Under The Influence,35.065737,-85.313509,Summer
07/04/2018 09:35:00 PM,Driving Under The Influence,35.034509,-85.23535799999999,Summer
07/04/2018 10:40:00 PM,Driving Under The Influence,35.040174,-85.317121,Summer
07/05/2018 02:55:00 AM,Driving Under The Influence,35.062421,-85.30500500000001,Summer
07/05/2018 03:27:00 AM,Driving Under The Influence,35.053898,-85.30972,Summer
07/05/2018 04:21:00 AM,Driving Under The Influence,35.035872,-85.272499,Summer
07/05/2018 10:38:00 AM,Driving Under The Influence,35.033059,-85.152281,Summer
07/05/2018 07:10:00 PM,Driving Under The Influence,35.076753000000004,-85.29521199999998,Summer
07/06/2018 03:47:00 AM,Driving Under The Influence,35.067414,-85.304901,Summer
07/07/2018 03:01:00 AM,Driving Under The Influence,35.024929,-85.174495,Summer
07/07/2018 03:41:00 AM,Driving Under The Influence,35.065799,-85.307598,Summer
07/08/2018 12:34:00 AM,Driving Under The Influence,35.123319,-85.25043099999998,Summer
07/08/2018 03:24:00 AM,Driving Under The Influence,35.099990000000005,-85.32669,Summer
07/08/2018 03:50:00 AM,Driving Under The Influence,35.050158,-85.300321,Summer
07/08/2018 03:19:00 PM,Driving Under The Influence,35.021294,-85.298891,Summer
07/09/2018 04:00:00 AM,Driving Under The Influence,35.035955,-85.30780600000001,Summer
07/10/2018 02:46:00 AM,Driving Under The Influence,35.042521,-85.30890000000002,Summer
07/10/2018 02:48:00 PM,Driving Under The Influence,35.0152,-85.18181899999999,Summer
07/11/2018 03:06:00 AM,Driving Under The Influence,35.048901,-85.305021,Summer
07/11/2018 09:48:00 PM,Driving Under The Influence,35.064941999999995,-85.268135,Summer
07/11/2018 10:41:00 PM,Driving Under The Influence,35.029219000000005,-85.18813399999999,Summer
07/12/2018 03:53:00 AM,Driving Under The Influence,35.047865,-85.1503,Summer
07/12/2018 11:00:00 PM,Driving Under The Influence,35.03982,-85.150091,Summer
07/13/2018 03:00:00 AM,Driving Under The Influence,35.064173999999994,-85.272643,Summer
07/14/2018 01:20:00 AM,Driving Under The Influence,35.015609999999995,-85.291718,Summer
07/14/2018 06:27:00 AM,Driving Under The Influence,35.075603,-85.11504000000002,Summer
07/15/2018 12:56:00 AM,Driving Under The Influence,35.051753999999995,-85.30820200000001,Summer
07/15/2018 02:15:00 AM,Driving Under The Influence,35.019203000000005,-85.204594,Summer
07/15/2018 02:17:00 AM,Driving Under The Influence,35.051586,-85.153649,Summer
07/15/2018 02:34:00 AM,Driving Under The Influence,35.004956,-85.218142,Summer
07/15/2018 03:08:00 AM,Driving Under The Influence,35.004991,-85.21820500000001,Summer
07/15/2018 03:16:00 AM,Driving Under The Influence,35.043654,-85.280241,Summer
07/15/2018 04:20:00 AM,Driving Under The Influence,35.040602,-85.14869800000002,Summer
07/15/2018 04:28:00 AM,Driving Under The Influence,35.010135999999996,-85.21485600000001,Summer
07/16/2018 08:15:00 AM,Driving Under The Influence,35.113507,-85.256737,Summer
07/17/2018 03:40:00 PM,Driving Under The Influence,35.063584999999996,-85.312619,Summer
07/18/2018 09:28:00 AM,Driving Under The Influence,35.061113,-85.133747,Summer
07/18/2018 11:22:00 PM,Driving Under The Influence,35.040509,-85.28509199999998,Summer
07/19/2018 11:03:00 PM,Driving Under The Influence,35.185074,-85.24617900000001,Summer
07/20/2018 06:05:00 PM,Driving Under The Influence,35.022558000000004,-85.29089599999999,Summer
07/20/2018 09:20:00 PM,Driving Under The Influence,35.058828999999996,-85.19210500000001,Summer
07/21/2018 01:55:00 AM,Driving Under The Influence,35.053105,-85.308166,Summer
07/22/2018 03:12:00 AM,Driving Under The Influence,35.069686000000004,-85.31794000000001,Summer
07/24/2018 07:40:00 PM,Driving Under The Influence,35.059888,-85.27336600000002,Summer
07/26/2018 01:00:00 PM,Driving Under The Influence,35.174972000000004,-85.25405400000001,Summer
07/26/2018 11:22:00 PM,Driving Under The Influence,35.007807,-85.292597,Summer
07/27/2018 01:28:00 AM,Driving Under The Influence,35.09928300000001,-85.16883200000002,Summer
07/27/2018 08:52:00 AM,Driving Under The Influence,35.021969,-85.298067,Summer
07/27/2018 11:14:00 PM,Driving Under The Influence,35.060066,-85.35300500000001,Summer
07/28/2018 01:51:00 AM,Driving Under The Influence,35.013817,-85.16057099999998,Summer
07/28/2018 02:01:00 AM,Driving Under The Influence,35.002809,-85.288764,Summer
07/28/2018 02:48:00 AM,Driving Under The Influence,35.033283000000004,-85.30904699999999,Summer
07/28/2018 10:57:00 PM,Driving Under The Influence,35.053315000000005,-85.187841,Summer
07/29/2018 01:12:00 AM,Driving Under The Influence,35.047602000000005,-85.315996,Summer
07/29/2018 01:37:00 AM,Driving Under The Influence,35.095657,-85.239638,Summer
07/29/2018 02:51:00 AM,Driving Under The Influence,35.027190000000004,-85.15845900000002,Summer
07/29/2018 07:10:00 AM,Driving Under The Influence,35.006464,-85.23217700000002,Summer
07/29/2018 05:56:00 PM,Driving Under The Influence,35.0396,-85.153076,Summer
07/29/2018 07:00:00 PM,Driving Under The Influence,35.150037000000005,-85.224236,Summer
07/29/2018 07:00:00 PM,Driving Under The Influence,35.000836,-85.28804799999997,Summer
07/29/2018 11:30:00 PM,Driving Under The Influence,35.058338,-85.27567499999998,Summer
07/29/2018 11:48:00 PM,Driving Under The Influence,35.107276,-85.325023,Summer
07/29/2018 11:50:00 PM,Driving Under The Influence,35.026074,-85.152156,Summer
07/30/2018 02:00:00 AM,Driving Under The Influence,35.128735,-85.247686,Summer
07/30/2018 09:02:00 AM,Driving Under The Influence,35.04464299999999,-85.156885,Summer
08/01/2018 11:46:00 PM,Driving Under The Influence,35.068933,-85.319161,Summer
08/03/2018 12:39:00 AM,Driving Under The Influence,35.054961999999996,-85.309748,Summer
08/04/2018 01:36:00 AM,Driving Under The Influence,35.053606,-85.307872,Summer
08/04/2018 07:27:00 PM,Driving Under The Influence,35.042029,-85.16663100000001,Summer
08/05/2018 12:43:00 AM,Driving Under The Influence,35.060862,-85.30771800000001,Summer
08/05/2018 12:43:00 AM,Driving Under The Influence,35.06112,-85.30765699999999,Summer
08/05/2018 01:17:00 AM,Driving Under The Influence,34.987613,-85.284614,Summer
08/05/2018 02:38:00 AM,Driving Under The Influence,35.117523,-85.28014,Summer
08/05/2018 03:37:00 AM,Driving Under The Influence,35.026333,-85.28273100000001,Summer
08/05/2018 09:52:00 AM,Driving Under The Influence,35.095343,-85.05874200000001,Summer
08/05/2018 05:51:00 PM,Driving Under The Influence,35.030237,-85.27120199999997,Summer
08/06/2018 12:26:00 AM,Driving Under The Influence,35.047963,-85.29031099999997,Summer
08/06/2018 02:53:00 AM,Driving Under The Influence,35.045823,-85.310665,Summer
08/06/2018 05:13:00 AM,Driving Under The Influence,35.032029,-85.30342900000001,Summer
08/07/2018 07:18:00 PM,Driving Under The Influence,35.10432,-85.159088,Summer
08/07/2018 08:14:00 PM,Driving Under The Influence,35.062087,-85.22859100000001,Summer
08/08/2018 12:16:00 AM,Driving Under The Influence,35.036411,-85.18383100000001,Summer
08/09/2018 02:26:00 AM,Driving Under The Influence,35.094376000000004,-85.207844,Summer
08/09/2018 05:20:00 PM,Driving Under The Influence,35.078533,-85.20691,Summer
08/10/2018 01:40:00 AM,Driving Under The Influence,35.047066,-85.313517,Summer
08/10/2018 03:13:00 AM,Driving Under The Influence,35.030521,-85.182389,Summer
08/11/2018 12:55:00 AM,Driving Under The Influence,35.026193000000006,-85.32454399999999,Summer
08/11/2018 01:18:00 AM,Driving Under The Influence,35.085357,-85.192616,Summer
08/11/2018 03:07:00 AM,Driving Under The Influence,35.020418,-85.18001,Summer
08/11/2018 03:33:00 AM,Driving Under The Influence,35.015660999999994,-85.126558,Summer
08/11/2018 11:20:00 PM,Driving Under The Influence,35.050138999999994,-85.21258399999999,Summer
08/12/2018 03:00:00 AM,Driving Under The Influence,35.03614,-85.18221199999999,Summer
08/12/2018 03:55:00 AM,Driving Under The Influence,35.006645,-85.204256,Summer
08/12/2018 04:20:00 AM,Driving Under The Influence,35.04909,-85.188411,Summer
08/12/2018 02:52:00 PM,Driving Under The Influence,35.073159999999994,-85.111924,Summer
08/13/2018 01:13:00 AM,Driving Under The Influence,35.073592000000005,-85.319863,Summer
08/14/2018 03:46:00 PM,Driving Under The Influence,35.05046,-85.27185700000003,Summer
08/14/2018 06:57:00 PM,Driving Under The Influence,35.072651,-85.31911099999998,Summer
08/14/2018 10:39:00 PM,Driving Under The Influence,35.052325,-85.309685,Summer
08/14/2018 11:50:00 PM,Driving Under The Influence,35.107783999999995,-85.27242700000002,Summer
08/16/2018 01:15:00 AM,Driving Under The Influence,35.062107999999995,-85.31178,Summer
08/16/2018 11:35:00 PM,Driving Under The Influence,35.049515400000004,-85.307241,Summer
08/17/2018 02:00:00 AM,Driving Under The Influence,35.064083000000004,-85.30852900000002,Summer
08/17/2018 02:02:00 AM,Driving Under The Influence,35.072185999999995,-85.322123,Summer
08/17/2018 02:04:00 PM,Driving Under The Influence,35.011052,-85.243453,Summer
08/17/2018 06:38:00 PM,Driving Under The Influence,35.134859999999996,-85.240498,Summer
08/17/2018 10:01:00 PM,Driving Under The Influence,35.025979,-85.276381,Summer
08/17/2018 11:53:00 PM,Driving Under The Influence,35.030474000000005,-85.315078,Summer
08/18/2018 01:39:00 AM,Driving Under The Influence,35.009597,-85.222128,Summer
08/18/2018 01:53:00 AM,Driving Under The Influence,35.016495000000006,-85.25323399999999,Summer
08/18/2018 03:03:00 AM,Driving Under The Influence,35.045542999999995,-85.305301,Summer
08/19/2018 02:58:00 AM,Driving Under The Influence,35.048918,-85.29305099999998,Summer
08/19/2018 03:02:00 AM,Driving Under The Influence,35.038828,-85.30881,Summer
08/19/2018 03:29:00 AM,Driving Under The Influence,35.047798,-85.30939000000001,Summer
08/19/2018 03:48:00 AM,Driving Under The Influence,35.064309,-85.311684,Summer
08/19/2018 03:34:00 PM,Driving Under The Influence,35.037616,-85.26933199999999,Summer
08/19/2018 10:22:00 PM,Driving Under The Influence,35.041581,-85.169591,Summer
08/20/2018 10:27:00 PM,Driving Under The Influence,35.014177000000004,-85.32808399999998,Summer
08/20/2018 11:51:00 PM,Driving Under The Influence,35.015750999999995,-85.37567800000002,Summer
08/22/2018 12:20:00 AM,Driving Under The Influence,35.149238999999994,-85.271603,Summer
08/22/2018 07:30:00 PM,Driving Under The Influence,35.045944,-85.312774,Summer
08/22/2018 11:47:00 PM,Driving Under The Influence,35.037737,-85.306669,Summer
08/23/2018 12:32:00 AM,Driving Under The Influence,35.046855,-85.16749899999999,Summer
08/24/2018 02:15:00 AM,Driving Under The Influence,35.095327000000005,-85.331295,Summer
08/24/2018 02:53:00 AM,Driving Under The Influence,35.11649300000001,-85.261286,Summer
08/24/2018 04:28:00 AM,Driving Under The Influence,35.037295,-85.29392299999999,Summer
08/24/2018 05:40:00 AM,Driving Under The Influence,35.013079,-85.16268600000002,Summer
08/24/2018 08:12:00 AM,Driving Under The Influence,35.145604999999996,-85.223444,Summer
08/24/2018 08:12:00 AM,Driving Under The Influence,35.144199,-85.222548,Summer
08/24/2018 09:49:00 PM,Driving Under The Influence,35.074816,-85.198015,Summer
08/24/2018 10:43:00 PM,Driving Under The Influence,34.999300700000006,-85.312838,Summer
08/25/2018 12:55:00 AM,Driving Under The Influence,35.052755,-85.302978,Summer
08/25/2018 02:52:00 AM,Driving Under The Influence,35.050591,-85.17478100000002,Summer
08/25/2018 04:15:00 AM,Driving Under The Influence,35.138608999999995,-85.24667799999997,Summer
08/26/2018 12:33:00 AM,Driving Under The Influence,35.037914,-85.29556699999998,Summer
08/26/2018 01:10:00 AM,Driving Under The Influence,35.034816,-85.163308,Summer
08/26/2018 02:51:00 AM,Driving Under The Influence,35.004028000000005,-85.222217,Summer
08/27/2018 03:00:00 PM,Driving Under The Influence,35.024133,-85.276528,Summer
08/31/2018 09:29:00 PM,Driving Under The Influence,35.032714,-85.36131400000001,Summer
08/31/2018 11:14:00 PM,Driving Under The Influence,35.056784,-85.160646,Summer
09/01/2018 04:23:00 AM,Driving Under The Influence,35.106049,-85.28305300000001,Fall
09/01/2018 09:36:00 PM,Driving Under The Influence,35.068984,-85.253602,Fall
09/02/2018 12:39:00 AM,Driving Under The Influence,35.053518000000004,-85.28737100000002,Fall
09/02/2018 02:56:00 AM,Driving Under The Influence,35.025826,-85.277812,Fall
09/02/2018 04:50:00 AM,Driving Under The Influence,35.045939000000004,-85.31280000000002,Fall
09/02/2018 10:18:00 PM,Driving Under The Influence,35.102646,-85.324826,Fall
09/03/2018 09:36:00 PM,Driving Under The Influence,35.017647000000004,-85.279954,Fall
09/03/2018 11:07:00 PM,Driving Under The Influence,35.050969,-85.26661,Fall
09/04/2018 05:33:00 PM,Driving Under The Influence,35.03595,-85.274134,Fall
09/04/2018 11:42:00 PM,Driving Under The Influence,35.037638,-85.264889,Fall
09/05/2018 12:24:00 AM,Driving Under The Influence,35.053017,-85.264983,Fall
09/05/2018 02:47:00 AM,Driving Under The Influence,35.042929,-85.307525,Fall
09/05/2018 02:57:00 PM,Driving Under The Influence,35.063652999999995,-85.126402,Fall
09/05/2018 05:12:00 PM,Driving Under The Influence,35.073446999999994,-85.300669,Fall
09/05/2018 07:56:00 PM,Driving Under The Influence,35.045879,-85.30825899999998,Fall
09/06/2018 05:50:00 PM,Driving Under The Influence,35.038127,-85.315149,Fall
09/06/2018 09:20:00 PM,Driving Under The Influence,35.012066000000004,-85.28373500000002,Fall
09/07/2018 05:46:00 PM,Driving Under The Influence,35.058482000000005,-85.13163800000002,Fall
09/08/2018 12:28:00 AM,Driving Under The Influence,35.026852000000005,-85.315688,Fall
09/08/2018 03:34:00 AM,Driving Under The Influence,35.062679,-85.305403,Fall
09/08/2018 01:18:00 PM,Driving Under The Influence,35.082368,-85.19722,Fall
09/08/2018 09:01:00 PM,Driving Under The Influence,35.061074,-85.27308699999998,Fall
09/08/2018 10:56:00 PM,Driving Under The Influence,35.039712,-85.268103,Fall
09/08/2018 11:43:00 PM,Driving Under The Influence,35.082551,-85.290032,Fall
09/09/2018 01:44:00 AM,Driving Under The Influence,35.052258,-85.30804499999998,Fall
09/09/2018 03:30:00 AM,Driving Under The Influence,35.045089000000004,-85.166426,Fall
09/09/2018 05:14:00 AM,Driving Under The Influence,35.025988000000005,-85.256039,Fall
09/09/2018 12:15:00 PM,Driving Under The Influence,35.014674,-85.16235499999998,Fall
09/09/2018 08:00:00 PM,Driving Under The Influence,35.019569000000004,-85.296801,Fall
09/09/2018 09:26:00 PM,Driving Under The Influence,35.016811,-85.379041,Fall
09/10/2018 01:25:00 AM,Driving Under The Influence,35.1137,-85.26235700000002,Fall
09/12/2018 01:53:00 AM,Driving Under The Influence,35.044434,-85.161183,Fall
09/13/2018 01:51:00 AM,Driving Under The Influence,35.097119,-85.281193,Fall
09/13/2018 11:39:00 PM,Driving Under The Influence,35.117828,-85.249655,Fall
09/14/2018 02:33:00 AM,Driving Under The Influence,35.080921999999994,-85.208966,Fall
09/14/2018 06:05:00 PM,Driving Under The Influence,35.14166400000001,-85.249645,Fall
09/14/2018 11:38:00 PM,Driving Under The Influence,35.093552,-85.33116600000001,Fall
09/15/2018 01:53:00 AM,Driving Under The Influence,35.028215,-85.18679499999998,Fall
09/15/2018 09:59:00 PM,Driving Under The Influence,35.041571000000005,-85.30919899999999,Fall
09/15/2018 10:49:00 PM,Driving Under The Influence,35.088390000000004,-85.213953,Fall
09/15/2018 11:36:00 PM,Driving Under The Influence,35.035270000000004,-85.309732,Fall
09/16/2018 12:08:00 AM,Driving Under The Influence,35.029338,-85.31590399999997,Fall
09/16/2018 02:32:00 AM,Driving Under The Influence,35.048348000000004,-85.180452,Fall
09/16/2018 02:55:00 AM,Driving Under The Influence,35.07774000000001,-85.169972,Fall
09/18/2018 12:19:00 AM,Driving Under The Influence,35.060332,-85.134686,Fall
09/18/2018 01:20:00 PM,Driving Under The Influence,35.056138000000004,-85.138814,Fall
09/18/2018 11:47:00 PM,Driving Under The Influence,35.053183000000004,-85.14819,Fall
09/19/2018 05:04:00 PM,Driving Under The Influence,35.013249,-85.327338,Fall
09/19/2018 11:44:00 PM,Driving Under The Influence,35.046927000000004,-85.155047,Fall
09/20/2018 04:30:00 AM,Driving Under The Influence,35.118684,-85.12522299999999,Fall
09/20/2018 09:46:00 PM,Driving Under The Influence,35.069544,-85.1482,Fall
09/21/2018 01:43:00 AM,Driving Under The Influence,35.052178999999995,-85.310413,Fall
09/21/2018 02:18:00 AM,Driving Under The Influence,35.007397999999995,-85.293706,Fall
09/21/2018 07:46:00 PM,Driving Under The Influence,35.034585,-85.15963599999998,Fall
09/21/2018 11:10:00 PM,Driving Under The Influence,35.143887,-85.250436,Fall
09/22/2018 02:18:00 AM,Driving Under The Influence,35.020453,-85.23544,Fall
09/22/2018 02:49:00 AM,Driving Under The Influence,35.046565,-85.174551,Fall
09/22/2018 03:08:00 AM,Driving Under The Influence,35.022043,-85.26777799999998,Fall
09/22/2018 10:36:00 AM,Driving Under The Influence,35.040895,-85.309736,Fall
09/22/2018 11:02:00 PM,Driving Under The Influence,35.03752,-85.26302100000002,Fall
09/22/2018 11:18:00 PM,Driving Under The Influence,35.039637,-85.16981899999999,Fall
09/23/2018 01:48:00 AM,Driving Under The Influence,35.069117,-85.308954,Fall
09/23/2018 03:08:00 AM,Driving Under The Influence,35.008139,-85.32252199999999,Fall
09/23/2018 07:35:00 PM,Driving Under The Influence,35.0853263,-85.322989,Fall
09/24/2018 04:10:00 AM,Driving Under The Influence,35.023953000000006,-85.17519399999998,Fall
09/25/2018 03:39:00 AM,Driving Under The Influence,35.046633,-85.157821,Fall
09/28/2018 10:18:00 PM,Driving Under The Influence,35.107553,-85.27118700000003,Fall
09/29/2018 12:21:00 AM,Driving Under The Influence,35.045841,-85.312407,Fall
09/29/2018 12:43:00 AM,Driving Under The Influence,35.05215,-85.30877000000002,Fall
09/29/2018 01:55:00 AM,Driving Under The Influence,35.01178,-85.22882,Fall
09/29/2018 03:02:00 AM,Driving Under The Influence,35.020513,-85.178725,Fall
09/29/2018 06:42:00 PM,Driving Under The Influence,35.052907,-85.310423,Fall
09/30/2018 12:55:00 AM,Driving Under The Influence,35.047563000000004,-85.311812,Fall
09/30/2018 01:10:00 AM,Driving Under The Influence,35.019078,-85.231196,Fall
09/30/2018 01:26:00 AM,Driving Under The Influence,35.142098000000004,-85.249924,Fall
09/30/2018 02:32:00 AM,Driving Under The Influence,35.148610999999995,-85.204503,Fall
10/01/2018 05:11:00 PM,Driving Under The Influence,35.060194,-85.13653599999999,Fall
10/01/2018 05:40:00 PM,Driving Under The Influence,35.079941,-85.216205,Fall
10/01/2018 10:41:00 PM,Driving Under The Influence,35.045158,-85.26929399999999,Fall
10/02/2018 05:24:00 PM,Driving Under The Influence,35.081278000000005,-85.21379300000001,Fall
